,EventTemplate,Occurrences
84,Skipping AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}} -- going to hide,2
85,"onTouchEvent::<*>, x=<*>, y=<*>",2
86,getRingtonePlayer...,2
87,onExpandingStarted,2
88,"flingToHeight: vel=<*>, expand=<*>, target=<*>, collapseSpeedUpFactor=<*>, expandBecauseOfFalsing=<*>",2
89,onExpandingFinished,2
90,Sending non-protected broadcast <*> from system <*> pkg <*>,2
91,registerCallback not in <*>.,2
92,"ActivityRecord info: ActivityInfo{$<*> $<*>}, euid: $<*>",2
93,onNotificationClick called,2
94,"cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>",2
95,"cancelNotificationLocked called,tell the app,reason = <*>",2
96,cancelNotificationLocked:<*>|<*>|<*>|<*>|<*>,2
97,"cancelNotificationLocked,remove =<*>",2
98,applyOptionsLocked: Unknown animationType=<*>,2
99,removeNotification:<*>|<*>|<*>|<*>|<*>,2
100,"Skipping, withExcluded: <*>, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",2
101,"cancelNotificationWithTag pid <*>,uid =<*>,tag = <*>,pkg =<*>,id =<*>",2
102,setWiredDeviceConnectionState type: <*> state: <*>,2
103,getDevicesForStream streamType: <*>,2
104,setLightsOn:<*>,2
105,"Skipping, withExcluded: <*>, tr.intent:Intent { flg=<*>, cmp=<*> bnds=[<*>,<*>][<*>,<*>] }",2
106,enqueueNotificationInternal: n.getKey = <*>|<*>|<*>|<*>|<*>,2
107,addNotification key=<*>|<*>|<*>|<*>|<*>,2
108,Marking notification as seen <*>|<*>|<*>|<*>|<*>,2
109,onNotificationExpansionChanged called,2
110,"ACTIVITY check resid: <*>, size=<*>",2
111,disable: < <*> >,2
112,RefreshBatteryInfo isBatteryLow: <*>,2
113,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI},2
114,"printFreezingDisplayLogsopening app wtoken = AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}}, allDrawn= <*>, startingDisplayed = <*>, startingMoved = <*>, isRelaunching = <*>",1
115,Skipping AppWindowToken{token=Token{ActivityRecord{u0 <*>/<*> <*>}}} -- going to hide,1
116,<*> is <*>,1
117,Skipping AppWindowToken{token=<*> <*> -- going to hide,1
118,Destroying surface Surface(name=<*> - <*>) called by <*> <*> <*> <*> <*> <*> <bottom of call stack> <bottom of call,1
119,Destroying surface Surface(name=<*>) called by <*> <*> <*> <*> <*> <*> android.view.IWindowS,1
120,"<*> change is complete, call <*>",1
121,Screen frozen for +<*> due to Window{ca98d5 u0 com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity},1
122,remove(PendingIntent{19abed0: PendingIntentRecord{a485420 <*> <*>}}) changed bounds; rebatching,1
123,Bad activity token: <*>,1
124,java.lang.ClassCastException: <*> cannot be cast to <*>,1
125,schedulePeek,1
126,onTrackingStarted,1
127,Destroying surface Surface(name=<*>) called by <*> <*> <*> <*> <*> <*>,1
128,onTrackingStopped: <*>,1
129,logNotificationVisibilityChanges <*> <*>,1
130,isSimPinSecure <*> is <*> or <*>,1
131,registerCallback not in UI.,1
132,*** register callback for <*>,1
133,*** unregister callback for <*>,1
134,[PhoneIntfMgr] getDataEnabled: subId=<*> phoneId=<*>,1
135,[PhoneIntfMgr] getDataEnabled: subId=<*> retVal=<*>,1
136,START <*> {act=<*> flg=<*> cmp=<*> (has extras)} from uid <*> on display <*>,1
137,disable: < <*> expand icons* alerts <*> back home recent clock navigationbar search quick_settings >,1
138,*** unregister callback for <*>@<*>,1
139,"I'm sorry, but the log message provided is not delimited by backticks. Can you please provide the log message delimited by backticks so that I can assist you further?",1
140,"Start dump, calling from : pid=<*>, uid=<*>",1
141,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=""<*>"", ws=<*>, uid=<*>, pid=<*>",1
142,isBluetoothA2dpOn...,1
143,isBluetoothScoOn...,1
144,"I'm sorry, but the log message provided is incomplete. In order to create a template, I would need the complete log message delimited by backticks. If you could provide the full log message, I would be happy to create the template for you.",1
145,setSpeakerphoneOn on: <*>,1
146,setSpeakerphoneOn on:<*>,1
147,"sending alarm Alarm{aa90550 type <*> when <*> PendingIntent{<*>: <*>}},repeatInterval = <*>,listenerTag =<*>",1
148,"sending alarm Alarm{19069ff type <*> when <*> PendingIntent{50303cc: <*>}},repeatInterval = <*>,listenerTag =<*>",1
149,Killing <*>/<*> (adj <*>): empty for <*>,1
150,cleanUpApplicationRecord -- <*>,1
151,"sending alarm Alarm{c1705d3 type <*> when <*> PendingIntent{<*>: <*>}},repeatInterval = <*>,listenerTag =<*>",1
152,remove(PendingIntent{e4e2534: PendingIntentRecord{e204f60 <*> <*>}}) changed bounds; rebatching,1
153,Unable to start service Intent { act=<*> cmp=<*> U=<*>: <*>,1
154,unregisterAudioFocusListener...,1
155,abandonAudioFocus,1
156,"[HSM] stayAwake <*> uid: <*>, pid: <*>",1
157,Pid:<*> <*>,1
158,Process <*> (pid <*>) has died,1
159,Scheduling restart of crashed service <*> in <*>,1
160,"new Process app=ProcessRecord{6eaaf00 <*>:qzone/u0a111}, name: <*>, euid: <*>",1
161,Start proc <*>/<*> for service <*>/<*>,1
162,"Skipping, withExcluded: <*>, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> }",1
163,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView={<*>|string} vibrate=[<*>] sound={<*>|string} tick defaults=<*> flags=<*> color=<*> vis=<*>,1
164,START u0 {act=<*> cat=<*> flg=<*> cmp=<*> bnds=<*>} from uid <*> on display <*>,1
165,"ActivityRecord info: ActivityInfo{f39182 <*>}, euid: <*>",1
166,"Skipping, withExcluded: <*>, tr.intent:Intent { act=<*> flg=<*> cmp=<*> }",1
167,Destroying surface Surface(name=<*>) called by <*> <*> <*> <*> <*> <*> <*> <*>,1
168,Destroying surface Surface(name=<*>) called by <*>,1
169,"START u0 {act=<*> cat=<*> flg=<*> cmp=<*> bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",1
170,"ActivityRecord info: <*>, euid: <*>",1
171,"Skipping, withExcluded: <*>, tr.intent:Intent { flg=<*> cmp=<*> }",1
172,getCellLocation is blocked by permission manager uid:<*> pid:<*>,1
173,"sending alarm Alarm{d764221 type <*> when <*> PendingIntent{<*>: <*>}},repeatInterval = <*>,listenerTag =<*>",1
174,The log message provided is not delimited by backticks. Please provide the log message delimited by backticks so that I can extract the template for you.,1
175,"setDataSource(<*>, <*>, <*>)",1
176,getStreamVolume treamType: <*>,1
177,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>",1
178,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>,1
179,updateChargingLocked: charging=<*>,1
180,"onReceive, action:<*>",1
181,ACTION_BATTERY_CHANGED pluggedType: <*>,1
182,ApStaDisabledState what=<*>,1
183,DefaultState what=<*>,1
184,battery changed pluggedType: <*>,1
185,ChargingSpeed Wattage: <*> ST: <*> --> <*>,1
186,handleBatteryUpdate,1
187,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=<*> vibrate=<*> sound=<*> tick defaults=<*> flags=<*> color=<*> category=<*> vis=<*>),1
188,"sending alarm Alarm{$<*> type $<*> when $<*> PendingIntent{$<*>: PendingIntentRecord{$<*> $<*> $<*>}},repeatInterval = $<*>,listenerTag =$<*>",1
189,START u0 {flg=<*> cmp=<*> (has extras)} from uid <*> on display <*>,1
190,startActivity called from <*>; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) },1
