,EventTemplate,Occurrences
129,"ciod: Error loading /home/greeno/{program_image}: invalid or missing program image, {error_message}",1
130,rts panic! - stopping execution,2
131,generating core.5967,1
132,{number} double-{type} alignment exceptions,1
133,generating core.2600,1
134,generating core.1103,1
135,generating core.2010,1
136,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,1
137,ciod: Z coordinate {Z_coordinate} exceeds physical dimension {physical_dimension} at line {line_number} of node map file {file_path},1
138,generating core.84,1
139,generating core.1227,1
140,generating core.29903,1
141,generating core.20241,1
142,generating core.11113,1
143,"rts: kernel terminated for reason {reason}rts: bad message header: invalid cpu, type={type}, cpu={cpu}, index={index}, total={total}",1
144,{count} floating point alignment exceptions,76
145,generating core.12721,1
146,generating core.15063,1
147,generating core.11357,1
148,{number} floating point alignment exceptions,42
149,{code} floating point alignment exceptions,1
150,generating core.50,1
151,generating core.114,1
152,generating core.118,1
153,generating core.9997,1
154,generating core.50086,1
155,generating core.2105,1
156,generating core.306,1
157,New ido chip inserted into the database: {ido_chip_id} ip={ip_address} v={version} t={type},3
158,{Component} is not fully functional,1
159,"Node card status: {ALERT 0}, {ALERT 1}, {ALERT 2}, {ALERT 3} is (are) active. Clock Mode is {Clock Mode}. Clock Select is {Clock Select}. Phy JTAG Reset is {Phy JTAG Reset}. ASIC JTAG Reset is {ASIC JTAG Reset}. Temperature Mask is {Temperature Mask}. No temperature error. Temperature Limit Error Latch is {Temperature Limit Error Latch}. PGOOD is {PGOOD}. PGOOD error latch is {PGOOD error latch}. MPGOOD is {MPGOOD}. MPGOOD error latch is {MPGOOD error latch}. The 2.5 volt rail is {2.5 volt rail}. The 1.5 volt rail is {1.5 volt rail}.",1
160,"Node card VPD check: {node} node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found}",2
161,idoproxydb hit ASSERT condition: ASSERT expression={expression} Source file={source_file} Source line={source_line} Function={function},35
162,Node card status: {status}. Clock Mode is {mode}. Clock Select is {select}. Phy JTAG Reset is {phy_reset}. ASIC JTAG Reset is {asic_reset}. Temperature Mask is {temperature_mask}. {temperature_error}. Temperature Limit Error Latch is {temperature_limit_latch}. PGOOD IS {pgood_status}. PGOOD ERROR LATCH IS {pgood_error}. MPGOOD IS {mpgood_status}. MPGOOD ERROR LATCH IS {mpgood_error}. The 2.5 volt rail is {rail_2.5_status}. The 1.5 volt rail is {rail_1.5_status}.,4
163,"Node card VPD check: {node} node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found_ecid}",7
164,Node card status: {status}. Clock Mode is {mode}. Clock Select is {select}. Phy JTAG Reset is {phy_reset}. ASIC JTAG Reset is {asic_reset}. Temperature Mask is {temperature_mask}. {temperature_error}. Temperature Limit Error Latch is {temperature_limit_latch}. PGOOD IS {pgood_asserted}. PGOOD ERROR LATCH IS {pgood_error}. MPGOOD IS {mpgood_ok}. MPGOOD ERROR LATCH IS {mpgood_error}. The 2.5 volt rail is {rail_2.5v}. The 1.5 volt rail is {rail_1.5v}.,1
165,"PrepareForService shutting down NodeCard(mLctn({}), mCardSernum({}), mLp({}), mIp({}), mType({})) as part of Service Action 310",1
166,rts tree/torus link training failed: wanted: {A} {B} {C} {X+} {X-} {Y+} {Y-} {Z+} {Z-} got: {A} {B} {C} {X-} {Y-} {Z+} {Z-},1
167,{number} tree receiver {number} in re-synch state event(s) (dcr {hexadecimal}) detected,2
168,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",15
169,ciod: LOGIN chdir(pwd) failed: No such file or directory,2
170,"ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/{number}/inferno: invalid or missing program image, No such file or directory",1
171,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to {ip_address}:{port}: Link has been severed,9
172,rts: kernel terminated for reason {reason_code},6
173,ciod: LOGIN chdir({directory}) failed: {error},7
174,ciod: generated {number} core files for program {program_path},10
175,ciod: generated {count} core files for program {program_path},12
176,iar {iar} dear {dear},139
177,iar {hex_value} dear {hex_value},56
178,iar {address} dear {address},13
179,"NFS Mount failed on {server}, slept {time} seconds, retrying ({attempt})",1
180,"NFS Mount failed on {server}, slept {seconds} seconds, retrying ({retry_count})",1
181,ciod: generated {number} core files for program {program_name},1
182,Lustre mount FAILED : {server} : point {mount_point},9
183,ciod: pollControlDescriptors: Detected the debugger died.,3
184,"ciod: In packet from node {node} ({location}), message code {code} is not {expected} or {unexpected} (softheader={header})",1
185,"ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.5124KB: invalid or missing program image, No such file or directory",1
186,suppressing further interrupts of same type,2
187,"ciod: Error loading /home/yates//bandwidth.rts: invalid or missing program image, No such file or directory",1
188,"ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",3
189,"ciod: Error loading /home/yates//broadcast.rts: invalid or missing program image, No such file or directory",1
190,rts: bad message header: expecting type {type1} instead of type {type2} (softheader={header1} {header2} {header3} {header4}) PSR0={PSR0} PSR1={PSR1} PRXF={PRXF} PIXF={PIXF},1
191,"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts: invalid or missing program image, No such file or directory",1
192,"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts: invalid or missing program image, No such file or directory",1
193,ciod: generated {num} core files for program {program},3
194,critical input interrupt (unit={unit} bit={bit}): warning for torus y+ wire,1
195,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image, Permission denied",1
196,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",1
197,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",3
198,"ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",2
199,"ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image, No such file or directory",1
200,ciod: generated {number} core files for program {file_path},1
201,data cache search parity error detected. attempting to correct,4
202,data cache {action} parity error {detection}. {attempting} to {correction},1
203,data cache {action} parity error {status}. {attempting} to {correct},1
204,shutdown complete,1
205,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",2
206,ciod: Error loading {program_name}: {error_message},1
207,critical input interrupt (unit={unit} bit={bit}): warning for torus z- wire,1
208,{count} tree receiver {receiver_id} in re-synch state event(s) (dcr {dcr_code}) detected,1
209,"Error receiving packet on tree network, expecting type {type1} instead of type {type2} (softheader={header}) PSR0={psr0} PSR1={psr1} PRXF={prxf} PIXF={pixf}",5
210,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/hpcc-1.0.0.102905_opt_essl_cpm: invalid or missing program image, Permission denied",1
211,"ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",1
212,ciod: Error loading /{path}/src/ddcMD/ddcMD{version}/bin/{program}: {error_message},1
213,"ciod: Error loading {file_path}: invalid or missing program image, {error_message}",1
214,{value} floating point alignment exceptions,1
215,ciod: generated {core_count} core files for program {program_path},2
216,"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",2
217,ciod: generated {num} core files for program {program_path},1
218,{timestamp} floating point alignment exceptions,1
219,{count} L3 EDRAM error(s) (dcr {address}) detected and corrected,1
220,"critical input interrupt (unit={unit} bit={bit}): warning for torus z+ wire, suppressing further interrupts of same type",2
221,"ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.460-1115: invalid or missing program image, Permission denied",1
222,{timestamp} torus sender z- retransmission error(s) (dcr {error_code}) detected and corrected over {duration} seconds,2
223,"ciod: Received signal 15, code={code}, errno={errno}, address={address}",9
224,"ciod: Received signal {signal_number}, code={code}, errno={error_number}, address={memory_address}",2
225,Lustre mount FAILED : {server} : {error_type} : {location},2
226,"ciod: Received signal {signal}, code={code}, errno={errno}, address={address}",2
227,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),1
228,MACHINE CHECK DCR read timeout (mc={mc} iar {iar} lr {lr}),4
229,MACHINE CHECK DCR read timeout (mc=e08x iar 0x{hex_value} lr 0x{hex_value}),2
230,"ciod: Error reading message prefix on CioStream socket to {ip_address}:{port}, Connection timed out",2
231,"ciod: Error reading message prefix on CioStream socket to {ip_address}:{port}, Connection reset by peer",4
232,dbcr0={dbcr0} dbsr={dbsr} ccr0={ccr0},1
233,"ciod: Error reading message prefix on CioStream socket to {ip_address}:{port}, Link has been severed",8
234,"ciod: Received signal {signal_number}, code={code}, errno={errno}, address={memory_address}",2
235,r24={value} r25={value} r26={value} r27={value},1
236,"ciod: Received signal {signal_number}, code={code}, errno={errno}, address={address}",1
237,{count} tree receiver {receiver_id} in re-synch state event(s) (dcr {dcr_code}) detected over {duration} seconds,1
238,{microseconds} spent in the rbs signal handler during {calls}. {microseconds} was the maximum time for a single instance of a correctable ddr.,49
239,"{total_interrupts} total interrupts. {critical_input_interrupts} critical input interrupts. {total_microseconds} microseconds total spent on critical input interrupts, {max_microseconds} microseconds max time in a critical input interrupt.",53
240,"{total_interrupts} total interrupts. {critical_input_interrupts} critical input interrupts. {total_time_spent} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",13
241,"{total_interrupts} total interrupts. {critical_input_interrupts} critical input interrupts. {total_time} microseconds total spent on critical input interrupts, {max_time} microseconds max time in a critical input interrupt.",5
242,{time} microseconds spent in the rbs signal handler during {calls} calls. {time} microseconds was the maximum time for a single instance of a correctable ddr.,2
243,"{count} ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",3
244,"PrepareForService shutting down Node card(mLctn({mLctn}), mCardSernum({mCardSernum}), mLp({mLp}), mIp({mIp}), mType({mType})) as part of Service Action {ServiceAction}",1
245,"Kernel detected {integer alignment exceptions} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear}",1
246,{number} tree receiver {number} in re-synch state event(s) (dcr {hexadecimal}) detected over {number} seconds,1
247,"{number} ddr error(s) detected and corrected on rank {rank}, symbol {symbol} over {time} seconds",4
248,total of {count} ddr error(s) detected and corrected over {duration} seconds,2
249,minus normalized number..................0,1
250,fraction rounded.........................0,1
251,"critical input interrupt (unit={unit} bit={bit}): warning for tree C1 wire, suppressing further interrupts of same type",1
252,size of scratchpad portion of L3.........{size} ({unit}),1
253,"Kernel detected {integer alignment exceptions} ({iar} {iar_value}, {dear} {dear_value})",1
254,"Kernel detected {integer alignment exceptions} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear} ({iar}) iar {iar}, dear {dear}",2
255,"Kernel detected {integer alignment exceptions} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear} ({}) iar {iar}, dear {dear}",1
256,"Kernel detected {integer alignment exceptions} (4909169) iar {iar 0x00544ea8}, dear {dear 0x01fc8a40} (4909170) iar {iar 0x00544eb8}, dear {dear 0x01fc8a60} (4909171) iar {iar 0x00544ea8}, dear {dear 0x01fc8a80} (4909172) iar {iar 0x00544eb8}, dear {dear 0x01fc8aa0} (4909173) iar {iar 0x00544ee0}, dear {dear 0x01fc8ac0} (4909174) iar {iar 0x00544ef0}, dear {dear 0x01fc8ae0} (4909175) iar {iar 0x00544ee0}, dear {dear 0x01fc8b00} (4909176) iar {iar 0x00544ef0}, dear {dear 0x01fc8b20}",1
257,"Kernel detected {integer} integer alignment exceptions ({count}) iar {hex1}, dear {hex2} ({count}) iar {hex3}, dear {hex4} ({count}) iar {hex5}, dear {hex6} ({count}) iar {hex7}, dear {hex8} ({count}) iar {hex9}, dear {hex10} ({count}) iar {hex11}, dear {hex12} ({count}) iar {hex13}, dear {hex14} ({count}) iar {hex15}, dear {hex16}",1
258,"Kernel detected {integer} integer alignment exceptions ({exception_count}) iar {iar_address1}, dear {dear_address1} ({exception_count+1}) iar {iar_address2}, dear {dear_address2} ({exception_count+2}) iar {iar_address3}, dear {dear_address3} ({exception_count+3}) iar {iar_address4}, dear {dear_address4} ({exception_count+4}) iar {iar_address5}, dear {dear_address5} ({exception_count+5}) iar {iar_address6}, dear {dear_address6} ({exception_count+6}) iar {iar_address7}, dear {dear_address7} ({exception_count+7}) iar {iar_address8}, dear {dear_address8}",1
259,"Kernel detected {integer alignment exceptions} (3486037) iar {iar}, dear {dear}",1
260,"ciod: Error loading /g/g90/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDbglV: invalid or missing program image, No such file or directory",2
261,total of {count} ddr error(s) detected and corrected over {time} seconds,2
262,"ciod: Error loading /p/gb1/stella/SPPM/1322/sppm_DD: invalid or missing program image, Permission denied",1
263,ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/{number}/inferno: {error_message},1
264,"ciod: Error loading /p/gb1/stella/UMT2K/1372/umt2k_DD: invalid or missing program image, Permission denied",1
265,"ciod: Error loading /bgl/apps/SWL/stability/NEWS05/news05_DD: invalid or missing program image, Permission denied",1
266,"ciod: Error loading /p/gb1/stella/UMT2K/1325/umt2k_DD: invalid or missing program image, Permission denied",1
267,"ciod: Error loading /p/gb1/stella/UMT2K/1369/umt2k_DD: invalid or missing program image, Permission denied",1
268,"ciod: Error loading /bgl/apps/SWL/stability/HPL/WORK/{placeholder}.: invalid or missing program image, No such file or directory",2
269,"ciod: Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline: invalid or missing program image, Permission denied",1
270,{count} L3 EDRAM error(s) (dcr {address}) detected and corrected over {time} seconds,1
271,"ciod: Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe: program image too big, {size} > {limit}",1
272,fpr29={value} {value} {value} {value},1
273,Machine State Register: {register_value},1
