,EventTemplate,Occurrences
51,"notifications.google.com:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
52,<*>: <*> open through proxy <*> <*>,1
53,"capi.grammarly.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
54,"<*>.client-channel.<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
55,"client-lb.dropbox.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>",1
56,www.<*>.com:<*> open through proxy <*> <*>,1
57,"www.<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>",1
58,"upload.<*>.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
59,"api.<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
60,"notifications.<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
61,"www.<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
62,"api.<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
63,"apis.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
64,"<*>.client-channel.<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*> sec>",1
65,"www.zhihu.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
66,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*> sec}",1
67,"www.weibo.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
68,"data.grammarly.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
69,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>",1
70,"collector.<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
71,"live.github.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
72,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
73,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",1
74,c.<*> open through proxy <*> <*> <*>,1
75,"secure.quantserve.com:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
76,"c.<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
77,"c.<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>",1
78,"c.<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
79,<*> error : <*> - Could not connect to proxy <*> error <*>,1
80,<*> error : <*> - Could not resolve <*> error <*>,1
81,wpad:<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,1
82,$<*> open through proxy <*> <*>,1
83,"cpro.baidustatic.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
84,"intf.<*>.mobilem.<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",1
85,"engine.adzerk.net:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
86,"c.<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
87,"hangouts.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
88,"fs-conn-doctor.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
89,"$<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
90,"client-lb.dropbox.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec",1
91,"www.zhihu.com:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
92,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>",1
93,"$<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec",1
94,"<*>.client-channel.<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
95,"info.<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>",1
96,client-<*> error : A connection request was canceled before the completion.,1
97,"config.<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
98,"client-<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
99,"get.sogou.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
100,"get.sogou.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec",1
101,"<*> close, <*> sent, <*> received, lifetime <*>",1
102,src.<*> open through proxy <*> <*>,1
