,EventTemplate,Occurrences
78,Node card status: <*>. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. <*>. Temperature Limit Error Latch is <*>. PGOOD IS <*>. PGOOD ERROR LATCH IS <*>. MPGOOD IS <*>. MPGOOD ERROR LATCH IS <*>. The <*> volt rail is <*>. The <*> volt rail is <*>.,2
79,"NFS Mount failed on <*>, slept <*> seconds, retrying (<*>)",2
80,Lustre mount <*> : <*> : point <*>,2
81,suppressing further interrupts of <*>,2
82,ciod: LOGIN chdir(<*>) failed: <*>,2
83,"Error receiving packet on <*> network, expecting type <*> instead of type <*> (softheader=<*> PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>)",2
84,"Error receiving packet on <*>, expecting type <*> instead of type <*> (softheader=<*> PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>)",2
85,Lustre mount <*> : <*> : <*> : <*>,2
86,"ciod: Error reading message prefix on CioStream socket to <*>, Connection timed out",2
87,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds,2
88,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>,1
89,ciod: Message code <*> is not <*> or <*>,1
90,program interrupt: <*> instruction.........<*>,1
91,<*> operation.............................<*>,1
92,<*>.............................<*>,1
93,<*> interrupt enable............<*>,1
94,program interrupt: <*> update.............<*>,1
95,guaranteed <*> cache block touch........<*>,1
96,icache prefetch depth....................<*>,1
97,<*> state enable.................<*>,1
98,<*> input interrupt enable...<*>,1
99,<*>.....<*>,1
100,:,1
101,lr:<*> cr:<*> xer:<*> ctr:<*>,1
102,<*> internal error,1
103,instruction address space.........<*>,1
104,ciod: Error creating node map from file <*>: Bad file descriptor,1
105,<*> <*> alignment <*>,1
106,ciod: duplicate canonical-rank <*> to logical-rank <*> mapping at line <*> of node map file <*>,1
107,ciod: Error creating node map from file <*>: Block device required,1
108,ciod: Z coordinate <*> exceeds physical dimension <*> at line <*> of node map file <*>,1
109,"rts: kernel terminated for reason <*>: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>",1
110,New <*> inserted into the database: <*> ip=<*> v=<*> t=<*>,1
111,"Node card status: <*> <*>, <*> <*>, <*> <*>, <*> <*> is (are) active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. No temperature error. Temperature Limit Error Latch is <*>. PGOOD is <*>. PGOOD error latch is <*>. MPGOOD is <*>. MPGOOD error latch is <*>. The <*> volt rail is <*>. The <*> volt rail is <*>.",1
112,"PrepareForService shutting down NodeCard(<*>, <*>, <*>, <*>, <*>) as part of Service Action <*>",1
113,rts <*> link training failed: wanted: <*> got: <*>,1
114,<*> <*> <*> <*>,1
115,"ciod: In packet from node <*> (<*>-<*>-<*>), message code <*> is not <*> or <*> (softheader=<*>)",1
116,ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>,1
117,rts: bad message header: expecting type <*> instead of type <*> (softheader=<*> PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>),1
118,<*> input interrupt (unit=<*> bit=<*>): <*> for <*> <*> wire,1
119,<*> parity error detected. attempting to correct,1
120,<*> complete,1
121,"<*> error(s) detected and corrected on rank <*>, symbol <*>, bit <*>",1
122,critical input interrupt (unit=<*> bit=<*>): warning for torus z- wire,1
123,<*> <*> EDRAM error(s) (dcr <*>) detected and corrected,1
124,"<*> input interrupt (unit=<*> bit=<*>): warning for <*> z+ wire, suppressing further interrupts of same type",1
125,"Error receiving packet on <*> network, expecting type <*> instead of type <*> (softheader=<*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",1
126,<*> torus sender <*>- retransmission error(s) (dcr <*>) detected and corrected over <*> seconds,1
127,dbcr0=<*> dbsr=<*> ccr0=<*>,1
128,r24=<*> r25=<*> r26=<*> r27=<*>,1
129,<*> microseconds spent in the <*> signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a <*>.,1
130,<*> microseconds spent in the <*> signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable <*>.,1
131,"PrepareForService shutting down Node card(mLctn(<*>), mCardSernum(<*>), mLp(<*>), mIp(<*>), mType(<*>)) as part of Service Action <*>",1
132,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*>",1
133,minus normalized number..................<*>,1
134,fraction rounded.........................<*>,1
135,"<*> input interrupt (unit=<*> bit=<*>): warning for tree <*> wire, suppressing further interrupts of same type",1
136,size of scratchpad portion of L3.........<*> (<*>),1
137,"Kernel detected <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>",1
138,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>",1
139,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>",1
140,ciod: <*> loading <*>: <*>,1
141,"critical input interrupt (unit=<*> bit=<*>): warning for torus <*> wire, suppressing further interrupts of same type",1
142,<*> <*> EDRAM error(s) (dcr <*>) detected and corrected over <*> seconds,1
143,"ciod: Error loading <*>: program image too big, <*> > <*>",1
144,fpr29=<*> <*> <*> <*>,1
145,Machine State Register: <*>,1
