,EventTemplate,Occurrences
116,Failure registering capabilities with the kernel,1
117,selinux_register_security:  Registering secondary module capability,1
118,Capability {capability} initialized,1
119,rpc.idmapd startup {status},1
120,"Dentry cache hash table entries: %d (order: %d, %d bytes)",1
121,"Inode-cache hash table entries: %d (order: %d, %d bytes)",1
122,"Mount-cache hash table entries: %d (order: %d, %d bytes)",1
123,"CPU: L1 I cache: {}, L1 D cache: {}",1
124,CPU: L2 cache: {L2_cache}K,1
125,{Message} machine check architecture supported.,1
126,{Component} machine check reporting enabled on CPU#{CPU_number}.,1
127,CPU: {CPU_model} stepping {stepping},1
128,Enabling fast FPU save and restore... done.,1
129,Enabling unmasked SIMD FPU exception support... done.,1
130,Checking '{instruction}' instruction... {status}.,1
131,Initializing random number generator: {status},1
132,POSIX conformance testing by UNIFIX,1
133,NET: Registered protocol family {protocol_family},1
134,"PCI: PCI BIOS revision {revision} entry at {entry_address}, last bus={last_bus}",1
135,PCI: Using configuration type {config_type},1
136,mtrr: v2.0 (20020519),1
137,ACPI: Subsystem revision {revision},1
138,ACPI: Interpreter disabled.,1
139,Linux Plug and Play Support v0.97 (c) Adam Belay,1
140,Starting pcmcia:  {status},1
141,usbcore: registered new driver usbfs,1
142,usbcore: registered new driver hub,1
143,ACPI: ACPI tables contain no PCI IRQ routing entries,1
144,PCI: Invalid ACPI-PCI IRQ routing table,1
145,PCI: Probing PCI hardware,1
146,PCI: Probing PCI hardware (bus {bus_number}),1
147,Transparent bridge - [device],1
148,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,1
149,apm: BIOS version {version} Flags {flags} (Driver version {driver_version}),1
150,audit: initializing netlink socket (disabled),1
151,kernel.core_uses_pid = 1,1
152,HCI daemon ver {version} started,1
153,audit(timestamp:sequence_number): message_text,1
154,Setting network parameters: {status},1
155,{service} v{version} {status},1
156,"Total HugeTLB memory allocated, {}",1
157,Bringing up loopback interface:  {status},1
158,VFS: Disk quotas {dquot_version},1
159,"Dquot-cache hash table entries: <entries> (order <order>, <bytes> bytes)",1
160,SELinux:  Registering netfilter hooks,1
161,{Message},1
162,pci_hotplug: PCI Hot Plug PCI Core version: {version},1
163,isapnp: Scanning for PnP cards...,1
164,isapnp: No Plug & Play device found,1
165,Real Time Clock Driver v{version},1
166,Linux agpgart interface v0.100 (c) Dave Jones,1
