,EventTemplate,Occurrences
70,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime <{duration} sec>",1
71,"{source_ip}:{source_port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {duration}",1
72,"{hostname} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",3
73,"{source_ip}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {duration}",1
74,{client_ip}:{port} {log_level} : {error_message} - {additional_info},4
75,"{host}:{port} {action}, {sent} bytes sent, {received} bytes ({received_kb} KB) received, lifetime {duration}",8
76,"{source}: {action} {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {duration}",1
77,"{host}:{port} {action}, {sent} bytes sent, {received} bytes ({received_kb}) received, lifetime {duration}",4
78,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime <{lifetime} sec}",1
79,"{host}:{port} {action}, {sent} bytes sent, {received} bytes ({received_kb} KB) received, lifetime <{duration} sec}",1
80,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime <{duration} sec}",3
81,"{host}:{port} {action}, {sent_bytes} sent, {received_bytes} received, lifetime {duration}",7
82,{hostname} {port} {severity} : {message},8
83,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1
84,{client_ip}:{port} {severity} : {message},1
85,"{host} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",3
86,"{host} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime {lifetime}",4
87,"{host}:{port} close, {sent_bytes} sent, {sent_kb} sent, {received_bytes} received, {received_kb} received, lifetime {lifetime}",5
88,"{host}:{port} {status}, {sent} bytes sent, {received} bytes received, lifetime {duration}",8
89,"{host}:{port} {status}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",15
90,"{host}:{port} {status}, {sent} bytes sent, {received} bytes received, lifetime {lifetime}",3
91,{source}.{destination}:{port} open through proxy {proxy}:{proxy_port} {protocol},2
92,{origin}: {port} open through proxy {proxy}: {proxyPort} {protocol},2
93,"{i9.baidu.com}:{port} {action}, {sent} bytes sent, {received} bytes received, lifetime {lifetime}",1
94,"{source}.{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",1
95,"{i9.baidu.com}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",2
96,"{host}:{port} {status}, {sent} bytes sent, {received} bytes ({received_kb} KB) received, lifetime {duration}",1
97,"{client} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes received, lifetime {lifetime}",5
98,"{client} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",13
99,"{i.ytimg.com:443} {action} {sent_bytes} ({sent_kb} KB) sent, {received_bytes} ({received_kb} KB) received, lifetime {duration}",1
100,"{host} close, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",4
101,"{host}:{port} {action}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_mb} MB) received, lifetime {duration}",2
102,{source}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},18
103,"{i9.baidu.com}:{port} {action}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
104,{origin_host}:{origin_port} open through proxy {proxy_host}:{proxy_port} {protocol},9
105,"{host}:{port} {status}, {sent} bytes sent, {received} bytes received, lifetime <{time} sec}",1
106,{host}:{port} {level} : {message},4
107,"{app}.{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
108,"{host} close, {sent} bytes sent, {received} bytes received, lifetime {lifetime}",5
109,{client} open through proxy {proxy} {protocol},14
110,"{source}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",1
111,{client}:{port} open through proxy {proxy}:{proxy_port} {protocol},28
112,"{host}:{port} {action}, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",1
113,"{service}:{port} {action}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes received, lifetime {duration}",1
114,"{host} close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",4
115,{ip_address}:{port} {severity} : {error_message} - {additional_info},2
116,"{client} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",2
117,{origin}:443 open through proxy {proxy}:5070 HTTPS,5
118,"{server}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",1
119,{service}.{domain}:{port} open through proxy {proxy_domain}:{proxy_port} {protocol},1
120,"{client}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {hours}:{minutes}:{seconds}",1
121,"{i9.baidu.com}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
122,{source}.{destination}:{port} {action} through proxy {proxy}:{proxy_port} {protocol},1
123,{app_name}.{app_id}.com:{port} open through proxy {proxy_host}:{proxy_port} {protocol},1
124,"{host}:{port} {status}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {duration}",2
125,{server}:{port} {level} : {message} - {additional information},5
126,{host} open through proxy {proxy_host}:{proxy_port} {protocol},2
127,"{client}-{server}:{port} {action}, {sent} bytes sent, {received} bytes received, lifetime {duration} sec",1
128,{source}: {port} open through proxy {proxy_host}:{proxy_port} {protocol},2
129,"{hostname}:{port} {action}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes received, lifetime {lifetime}",1
130,"{host}:{port} {status}, {sent} bytes sent, {received} bytes ({received_kb} KB) received, lifetime {lifetime}",1
131,"{i7.baidu.com} {80} {close}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
132,"{host}:{port} {status}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes received, lifetime {lifetime}",1
133,{host}:{port} error : {error_message},2
134,"{host}:{port} {action}, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime <{duration} sec>",1
135,"{host} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",2
136,"{client} close, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",1
137,"{source}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {duration}",1
138,"{source}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {duration}",1
139,{website}:{port} open through proxy {proxy}:{proxy_port} {protocol},1
140,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime {duration}",2
141,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes} KB) received, lifetime {duration}",5
142,"{service}.{host}:{port} {status} {bytes_sent} sent, {bytes_received} received, lifetime {lifetime}",1
143,"{source} close, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",1
144,"{client} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",2
145,"{client}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{duration} sec}",1
146,"{client}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime <{duration} sec}",1
147,"{host}:{port} {status} {sent_bytes} sent, {received_bytes} received, lifetime {duration}",1
148,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime {lifetime}",2
149,"{hostname}:{port} {action}, {bytes_sent} bytes sent, {total_bytes} bytes ({total_kb} KB) received, lifetime {duration}",1
150,"{hostname}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",1
151,"{hostname}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",7
152,"{source}:{port} {action}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
153,"{client}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",2
154,api.{host}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},1
155,"{host}:{port} {action}, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",1
156,"{host}:{port} {action}, {sent_bytes} sent ({sent_kb} KB), {received_bytes} received ({received_kb} KB), lifetime {lifetime}",1
157,"{client} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} received, lifetime {lifetime}",1
158,"{host}:{port} {status}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes received, lifetime {duration}",1
159,{source}:443 open through proxy {proxy_host}:{proxy_port} HTTPS,1
160,{source}: {source_port} open through proxy {proxy_host}:{proxy_port} {protocol},1
161,"{host}:{port} {status}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
162,"{hostname}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{lifetime} sec}",1
163,{client_host}:{client_port} open through proxy {proxy_host}:{proxy_port} {protocol},6
164,"{hostname}:{port} {action}, {sent_bytes} sent, {received_bytes} received, lifetime {duration}",1
165,"{host}:{port} {status}, {sent} bytes sent, {received} bytes ({size} KB) received, lifetime {duration}",1
166,c.trello.com:443 open through proxy {proxy_host}:{proxy_port} HTTPS,1
167,"c.trello.com:443 close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",1
168,{server} open through proxy {proxy} {protocol},1
169,"c.trello.com:443 close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
170,{hostname} error : Could not connect to proxy {proxy_host}:{proxy_port} - Could not resolve {proxy_host} error {error_code},1
171,{host}:{port} {severity} : {message},2
172,{source}:{port} {severity} : {error_message} - {additional_info} error {error_code},2
173,{host}:{port} error : {error_message} - Could not resolve proxy {proxy_host} error {error_code},2
174,{host}:{port} error : {error_message} - Could not resolve {proxy_host} error {error_code},1
175,{source}:{port} error : {error_message} - {additional_info} error {error_code},3
176,{source}:{port} {severity} : {message} - {additional_info} error {error_code},2
177,{host}:{port} {severity} : {error_message} - {additional_info} error {error_code},1
178,{client} error : Could not connect to proxy {proxy} - Could not resolve proxy {proxy} error {error_code},1
179,{hostname}:{port} {severity} : {error_message} - {proxy_error_message} error {error_code},1
180,wpad:80 error : Could not connect to proxy {proxy_host}:{proxy_port} - Could not resolve {proxy_host} error {error_code},1
181,"{host}:{port} {status}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",1
182,"{source} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",1
183,"{hostname} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",1
184,"{server}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {duration}",1
185,"c.trello.com:443 close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {connection_lifetime}",1
186,{ip_address}:{port} {severity} : {error_message} - {additional_info} error {error_code},1
187,"{host}:{port} {status}, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime {duration}",2
188,"{hostname}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {lifetime}",1
189,{origin}: {port} open through proxy {proxy_host}:{proxy_port} {protocol},1
190,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime <{lifetime} sec}",3
191,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime <{duration} sec>",1
192,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({size}) received, lifetime {duration}",1
193,"{host}:{port} close, {bytesSent} bytes sent, {bytesReceived} bytes ({kilobytes} KB) received, lifetime {lifetime}",1
194,"{host}:{port} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",2
195,{service}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},5
196,{source}:{source_port} open through proxy {proxy}:{proxy_port} {protocol},1
197,"{client} close, {sent_bytes} sent, {received_bytes} received, lifetime {duration}",3
198,"{host} close, {sent_bytes} sent, {sent_kb} sent, {received_bytes} received, {received_kb} received, lifetime {lifetime}",1
199,"{client}-{server}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime} sec",1
200,"{client} close, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {duration}",1
201,"{server}:{port} {level} : {message} - Proxy server cannot establish a connection with the target, status code {status_code}",1
202,"{hostname}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime {lifetime}",1
203,"{host}:{port} {action}, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_mb} MB) received, lifetime {lifetime}",1
204,"{host}:{port} {action}, {sent} bytes sent, {received} bytes ({size} KB) received, lifetime {duration}",2
205,{i1.ytimg.com}:{443} open through proxy {proxy.cse.cuhk.edu.hk}:{5070} {HTTPS},1
206,"{source}:{port} {action}, {sent_bytes} sent, {received_bytes} received, lifetime {duration}",1
207,"{source} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kb_received} KB) received, lifetime {duration}",1
208,"{host} close, {sent_bytes} sent, {received_bytes} received, lifetime {duration}",1
209,"{hostname}:{port} close, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",1
210,"{server} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_mb} MB) received, lifetime {lifetime}",1
211,"{client}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",2
212,"{IP}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{duration} sec}",1
213,{host} {port} {level} : {message},1
214,"{hostname} close, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",1
215,"{host}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} received, lifetime {lifetime}",1
216,{source}:{port} {level} : {message} - {additional_info},1
217,{client} error : {message},1
218,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{time} sec}",2
219,"{client} close, {sent} bytes sent, {received} bytes received, lifetime <{duration} sec>",1
220,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {duration} sec",4
221,{host}:{port} {level} : {message} - connection attempt failed with error {error_code},2
222,{timestamp} {client} error : Could not connect to proxy {proxy} - connection attempt failed with error {error_code},4
223,{timestamp} {client} error : Could not connect to proxy {proxy_host}:{proxy_port} - connection attempt failed with error {error_code},3
224,{client} error : {error_message} - connection attempt failed with error {error_code},1
225,{host}:{port} {severity} : {error_message} - connection attempt failed with error {error_code},10
226,{host}:{port} {severity} : {message} - connection attempt failed with error {error_code},3
227,{hostname} error : {error_message} - connection attempt failed with error {error_code},1
228,{client} error : Could not connect to proxy {proxy} - connection attempt failed with error {error_code},1
229,"{client} close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{duration} sec}",1
230,"{hostname}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{duration} sec}",1
231,"{client}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime} sec",1
232,{source}:{port} open through proxy {proxy} {protocol},1
233,"{host}:{port} close, {sent_bytes} sent, {received_bytes} received, lifetime {duration}",2
234,"{client}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",1
235,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime} sec",1
236,"{host}:{port} close, {sent_bytes} sent, {received_bytes} received, lifetime {lifetime}",1
237,"{i2.itc.cn}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
238,"{host}:{port} {status} {sent_bytes} ({sent_kb} KB) sent, {received_bytes} ({received_kb} KB) received, lifetime {duration}",1
239,{host} {severity} : {message} - {reason},1
240,"{host} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",1
241,"{hostname}:{port} close, {sent_bytes} sent, {sent_kb} sent, {received_bytes} received, {received_kb} received, lifetime {lifetime}",1
242,"{source}:{port} {action}, {sent} bytes sent, {received} bytes ({size}) received, lifetime {duration}",1
243,{origin}: {origin_port} open through proxy {proxy}: {proxy_port} {protocol},1
244,{source_host} open through proxy {proxy_host}:{proxy_port} {protocol},2
245,"{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes ({kilobytes_received} KB) received, lifetime {lifetime}",1
